name, input_RA, input_dec, first_flux, first_peak_flux, nvss_flux, gb6_flux, cat_ra, cat_dec, arcsec, uniq_id, matchflag_first, matchflag_nvss, first-nvss_arcsec
474266       348.17407      0.41398300      1.51000      1.19000     -99.0000     -99.0000       348.17402      0.41422200      0.87687901     2780087      -1       0     -99.0000
475835       346.93808     -0.76184900      7.87000      6.17000      13.7030     -99.0000       346.93808     -0.76181700      0.11659777     2771201      -1       1      1.43900
476714       346.19446     -0.57124900      39.5200      38.7500      44.4220     -99.0000       346.19452     -0.57124400      0.24187071     2765739      -1       1      1.70900
482825       347.19107       1.2003660      8.00000      7.81000      5.48200     -99.0000       347.19105       1.2005170      0.54883178     2773011      -1       1      3.55000
502252       348.31073      0.12218300     0.490000     0.820000     -99.0000     -99.0000       348.31417      0.11892500       17.056618     2781149      -1       0     -99.0000
503539       349.69092     -0.13192500      4.19000      4.18000      8.19900     -99.0000       349.69089     -0.13184700      0.29598919     2791483      -1       1      6.12100
508176       349.91797       1.2515680      1.95000      2.39000      10.4860     -99.0000       349.91803       1.2516360      0.32647058     2793303      -1       1      17.8130
530072       348.46066      0.85503600      3.68000      3.54000      2.72300     -99.0000       348.46065      0.85496100      0.27684913     2782274      -1       1      6.71800
549544       346.43414     -0.42558000     0.850000     0.970000     -99.0000     -99.0000       346.43536     -0.41886900       24.554925     2767478      -1       0     -99.0000
560209       349.18784     -0.19151400      5.51000      1.06000      12.0960     -99.0000       349.18800     -0.19206400       2.0661491     2787712       1      -1      8.09300
564285       345.06537      0.52203900      3.34000      1.45000      3.77000     -99.0000       345.06100      0.51604200       26.717335     2757705      -1       1      4.22300
569170       349.11707      -1.0235260      10.2200      1.05000      59.9670     -99.0000       349.11780      -1.0289980       19.876111     2787160       1      -1      21.8760
570234       346.35294      0.60690800     0.760000      1.21000     -99.0000     -99.0000       346.35298      0.60686400      0.21166653     2766901      -1       0     -99.0000
570773       348.92358      0.49348900      20.2300      17.9200      20.8150     -99.0000       348.92366      0.49347200      0.27333935     2785678      -1       1     0.561000
571901       348.75339     -0.30868300      1.21000      1.30000     -99.0000     -99.0000       348.74958     -0.30186400       28.109794     2784416      -1       0     -99.0000
576801       18.943855      0.86909700      91.9000      82.8600      133.949      50.0000       18.944110      0.86791400       4.3566158      136052       1      -1      2.55800
580711       15.872668      0.68193400      64.3700      31.0300      115.254      48.0000       15.872730      0.68322900       4.6673400      115101       1      -1      9.39300
583026       15.524546      0.19916500      66.6500      55.7700      68.8890     -99.0000       15.524887      0.19911100       1.2428971      112680      -1       1     0.560000
585712       15.862040      0.92740100      1.92000      1.89000      15.2840     -99.0000       15.859178      0.93045000       15.054477      115007      -1       1      14.1430
586590       15.483341      0.69143800      4.34000      3.78000      9.42900     -99.0000       15.483395      0.69141400      0.21273533      112375      -1       1      3.15000
587178       18.632343      0.44025500      1.17000     0.860000      17.5680     -99.0000       18.633301      0.43923300       5.0428895      133966      -1       1      17.3080
588740       18.915661     -0.36647500      3.18000      3.74000      11.6090     -99.0000       18.915717     -0.36645000      0.22077717      135847      -1       1      8.80400
593176       19.958759       1.2540130      3.33000      1.03000     -99.0000     -99.0000       19.955299       1.2582330       19.645580      142895      -1       0     -99.0000
608163       16.612875      -1.2287010     0.950000      1.24000      3.02900     -99.0000       16.608480      -1.2253080       19.988422      120422       1      -1      9.70200
608351       15.139593      0.36672200      18.9400      18.4800      51.0700      59.0000       15.139604      0.36672500     0.041046315      109847      -1       1      21.3390
608373       17.111847     -0.62338500      929.950      910.860      932.184     -99.0000       17.111825     -0.62339400     0.085571023      123756      -1       1     0.560000
630447       15.883452       1.0758660      2.47000      2.67000      2.96400     -99.0000       15.883475       1.0759420      0.28585451      115201      -1       1      18.2030
631921       17.667250     -0.40952000      33.4700      23.8600      35.5110     -99.0000       17.667066     -0.40955300      0.67296894      127438      -1       1      1.43800
640191       17.655933     -0.46169700      2.03000      1.44000      4.54600     -99.0000       17.650913     -0.46830000       29.860478      127316      -1       1      19.2360
644364       19.438217     -0.25345900      4.47000      3.41000      4.73100     -99.0000       19.439012     -0.25387500       3.2301470      139320      -1       1      3.53500
647556       17.119062     0.051446000      4.67000      4.16000      5.09300     -99.0000       17.119075     0.053497000       7.3837483      123802      -1       1      8.20200
658465       15.840672     -0.40027000      3.15000      3.42000      3.25400     -99.0000       15.840728     -0.40030000      0.22870627      114847      -1       1      4.65900
662296       15.547264     -0.52931800     0.880000      1.28000     -99.0000     -99.0000       15.547233     -0.52930600      0.11966954      112835      -1       0     -99.0000
663489       19.217163     -0.10422900      25.1000      12.5300      28.5100     -99.0000       19.217680     -0.10367500       2.7279474      137918       1      -1      1.60900
668908       16.419815     -0.55386300      4.22000      4.20000      3.96100     -99.0000       16.419771     -0.55388900      0.18398783      119026      -1       1      7.77700
672676       15.026791      0.70080300      1.35000      1.15000     -99.0000     -99.0000       15.025667      0.69743300       12.789010      109011      -1       0     -99.0000
680295       17.874762      0.57538500      34.5900      22.3600      40.2490      41.0000       17.874591      0.57543100      0.63748468      128846      -1       1      1.04000
692232       15.219792     -0.52658200      6.98000      6.11000      10.5610     -99.0000       15.219828     -0.52658900      0.13202727      110427      -1       1     0.482000
695031       19.379526     -0.50064000      1.96000     0.870000     -99.0000     -99.0000       19.385982     -0.50043300       23.253544      138973      -1       0     -99.0000
696154       15.968604      0.62770400      1.89000      2.12000      2.79000     -99.0000       15.968571      0.62775000      0.20380579      115831      -1       1      7.07200
698065       16.145857     -0.38353000      2.27000      1.88000      2.95400     -99.0000       16.145821     -0.38356100      0.17102842      117088      -1       1      9.57300
699131       18.211599      0.74133700      1.91000      1.66000     -99.0000     -99.0000       18.211683      0.74120600      0.56022524      131193      -1       0     -99.0000
